Age,Gender,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Assistant,Job_Role_Executive,Job_Role_Manager,Salary_Experience_Ratio,Workload_Score,Overall_Satisfaction_Index,Career_Stagnation_Ratio,Is_Overworked,High_Absenteeism,Age_Group_Millennial,Age_Group_Gen_X,Age_Group_Boomer
39,1,5,15982,89,22,3,0,2,5,2,77,0,6,43,9,4,1,4,1,3,1,True,False,False,False,True,False,False,False,False,694.8695652173913,258,3.5,0.13043478260869565,0,1,False,True,False
57,1,2,3770,81,25,1,1,3,2,4,28,1,2,33,10,1,1,3,36,1,0,True,False,False,False,False,False,False,True,False,145.0,66,1.75,0.038461538461538464,0,1,False,False,True
44,1,3,16768,87,16,6,3,2,1,4,52,0,8,58,12,4,4,3,31,3,0,False,True,False,False,False,False,False,False,True,986.3529411764706,464,3.0,0.35294117647058826,1,1,False,True,False
47,1,1,14073,71,1,7,6,1,4,3,87,0,4,40,13,2,4,3,7,3,0,False,False,False,False,False,True,True,False,False,7036.5,160,3.25,3.5,0,1,False,False,True
24,1,5,3018,84,2,5,1,2,4,3,10,1,3,53,12,1,1,1,48,3,0,False,True,False,False,True,False,False,True,False,1006.0,159,1.75,1.6666666666666667,1,1,False,False,False
40,1,5,13767,87,7,13,9,2,1,3,90,1,2,59,2,2,2,3,27,1,0,True,False,False,False,False,False,True,False,False,1720.875,118,2.0,1.625,1,0,False,True,False
37,0,1,6341,22,12,1,0,2,2,4,21,1,9,31,7,1,3,4,2,2,0,False,True,False,False,False,False,False,False,False,487.7692307692308,279,2.5,0.07692307692307693,0,1,False,True,False
25,1,4,16457,48,18,2,2,2,4,1,44,0,4,53,5,4,4,2,28,4,0,True,False,False,False,True,False,False,False,False,866.1578947368421,212,3.5,0.10526315789473684,1,0,True,False,False
48,0,1,14931,83,6,2,6,1,1,2,74,1,1,52,3,2,1,3,34,2,0,False,True,False,False,True,False,True,False,False,2133.0,52,1.75,0.2857142857142857,1,0,False,False,True
38,0,1,4902,24,2,10,2,1,2,2,61,1,2,31,4,3,1,4,22,2,0,False,False,True,False,False,False,False,False,False,1634.0,62,2.5,3.3333333333333335,0,0,False,True,False
52,0,4,18919,98,14,8,1,4,1,2,20,0,4,36,1,4,2,3,10,1,0,True,False,False,False,False,False,True,False,False,1261.2666666666667,144,2.5,0.5333333333333333,0,0,False,False,True
20,0,3,4206,36,16,8,0,2,2,2,53,1,8,38,0,4,3,2,23,1,0,False,True,False,False,False,True,True,False,False,247.41176470588235,304,2.75,0.47058823529411764,0,0,False,False,False
22,0,1,7080,26,10,8,2,2,5,3,35,0,5,39,4,1,4,3,19,4,1,True,False,False,True,False,False,True,False,False,643.6363636363636,195,3.25,0.7272727272727273,0,0,False,False,False
40,0,4,19548,43,5,2,6,4,1,2,67,1,3,40,12,1,4,4,40,4,0,False,False,False,True,False,False,False,False,False,3258.0,120,2.5,0.3333333333333333,0,1,False,True,False
54,0,5,9952,45,22,12,2,4,2,2,16,1,2,32,13,3,2,2,44,3,1,True,False,False,False,True,False,True,False,False,432.69565217391306,64,2.25,0.5217391304347826,0,1,False,False,True
59,0,1,14949,20,16,12,4,4,3,1,1,0,4,31,9,1,4,3,46,2,1,False,False,False,False,False,True,False,False,False,879.3529411764706,124,2.75,0.7058823529411765,0,1,False,False,True
22,1,1,14357,21,7,5,5,1,5,4,19,0,2,36,1,3,2,4,44,2,0,True,False,True,False,False,False,True,False,False,1794.625,72,3.5,0.625,0,0,False,False,False
44,0,3,16525,93,15,5,4,3,4,4,54,1,8,54,10,4,3,1,10,1,0,False,False,False,False,False,False,True,False,False,1032.8125,432,3.0,0.3125,1,1,False,True,False
57,0,3,6159,27,13,4,0,3,1,4,10,1,7,54,18,4,2,2,23,2,0,True,False,True,False,False,False,False,False,False,439.92857142857144,378,2.25,0.2857142857142857,1,1,False,False,True
39,0,5,4495,77,17,8,4,1,2,1,97,0,4,59,5,4,1,3,28,2,0,False,False,False,False,False,True,True,False,False,249.72222222222223,236,2.5,0.4444444444444444,1,0,False,True,False
53,1,3,19119,38,18,8,2,4,4,2,65,1,9,35,9,1,3,1,49,4,0,False,True,True,False,False,False,True,False,False,1006.2631578947369,315,2.25,0.42105263157894735,0,1,False,False,True
40,0,5,5419,98,18,12,7,2,4,1,44,0,6,55,19,3,4,2,14,2,0,False,True,False,False,True,False,False,False,False,285.2105263157895,330,3.25,0.631578947368421,1,1,False,True,False
42,1,1,14919,33,17,13,4,2,4,1,51,0,8,50,14,4,3,2,45,1,1,True,False,False,True,False,False,False,False,True,828.8333333333334,400,3.25,0.7222222222222222,1,1,False,True,False
25,0,4,10684,97,3,9,7,1,4,1,24,1,4,45,11,2,2,3,13,1,1,False,False,False,False,True,False,False,True,False,2671.0,180,2.75,2.25,0,1,True,False,False
32,0,3,3408,83,12,4,8,2,2,3,12,1,6,34,17,2,4,1,26,4,0,False,True,False,False,False,False,False,False,False,262.15384615384613,204,2.25,0.3076923076923077,0,1,True,False,False
42,1,5,19746,36,6,1,1,1,2,1,16,1,6,37,4,4,1,1,25,1,0,True,False,False,False,True,False,True,False,False,2820.8571428571427,222,2.0,0.14285714285714285,0,0,False,True,False
28,0,3,6440,74,12,11,3,4,3,1,31,0,5,49,4,1,3,1,13,1,1,False,True,False,False,False,True,False,True,False,495.38461538461536,245,2.0,0.8461538461538461,1,0,True,False,False
36,1,3,16245,36,11,9,9,3,3,2,55,1,4,31,8,4,3,1,29,4,0,False,False,False,False,False,True,False,True,False,1353.75,124,2.75,0.75,0,1,False,True,False
21,1,2,14557,31,9,1,0,4,2,2,46,0,5,34,11,3,2,4,2,1,0,True,False,False,False,False,False,True,False,False,1455.7,170,2.75,0.1,0,1,False,False,False
38,0,1,14743,61,19,4,9,2,2,3,13,1,8,36,11,2,1,1,35,2,0,False,False,False,False,False,False,True,False,False,737.15,288,1.5,0.2,0,1,False,True,False
38,0,3,10891,21,28,11,8,3,3,1,58,0,5,37,16,2,3,1,40,1,0,False,False,False,True,False,False,False,False,True,375.55172413793105,185,2.25,0.3793103448275862,0,1,False,True,False
26,1,4,4791,31,19,10,9,2,2,2,20,1,2,53,1,1,2,1,44,3,0,False,False,True,False,False,False,True,False,False,239.55,106,1.5,0.5,1,0,True,False,False
39,1,2,16971,90,2,1,7,1,1,4,32,1,3,40,0,2,1,3,41,3,1,False,True,False,True,False,False,False,True,False,5657.0,120,1.75,0.3333333333333333,0,0,False,True,False
28,0,5,5389,76,13,3,1,2,1,4,58,0,3,37,9,3,3,2,28,4,0,True,False,False,False,True,False,True,False,False,384.92857142857144,111,2.25,0.21428571428571427,0,1,True,False,False
36,0,5,11054,77,18,3,5,2,1,4,15,0,1,58,12,1,2,2,9,4,0,False,False,True,False,False,False,False,True,False,581.7894736842105,58,1.5,0.15789473684210525,1,1,False,True,False
46,0,4,15762,21,23,7,4,3,1,3,85,0,5,55,14,4,3,2,38,2,0,False,True,False,False,False,False,False,False,False,656.75,275,2.5,0.2916666666666667,1,1,False,False,True
21,1,4,10582,43,4,12,4,3,4,2,10,0,4,48,11,3,4,4,28,1,0,False,False,False,False,False,True,False,False,False,2116.4,192,3.75,2.4,1,1,False,False,False
55,0,1,3290,86,22,3,2,2,1,2,92,1,1,57,17,3,4,3,36,4,0,False,True,False,False,True,False,False,True,False,143.04347826086956,57,2.75,0.13043478260869565,1,1,False,False,True
38,1,4,16750,18,24,6,0,3,3,1,89,0,4,33,0,2,1,1,3,4,0,True,False,False,True,False,False,False,False,False,670.0,132,1.75,0.24,0,0,False,True,False
36,0,5,19684,30,14,10,5,4,4,4,20,1,4,40,10,1,3,1,5,3,0,True,False,False,False,False,False,False,False,True,1312.2666666666667,160,2.25,0.6666666666666666,0,1,False,True,False
24,1,1,17995,94,14,4,5,4,3,4,18,0,3,31,15,4,1,4,36,3,1,True,False,True,False,False,False,False,True,False,1199.6666666666667,93,3.0,0.26666666666666666,0,1,False,False,False
58,1,4,10432,89,5,6,4,1,5,2,38,0,7,40,3,2,4,1,5,1,1,True,False,True,False,False,False,False,True,False,1738.6666666666667,280,3.0,1.0,0,0,False,False,True
37,0,4,13496,73,29,9,8,2,5,1,14,0,7,31,19,4,4,2,26,4,0,False,False,False,False,False,True,True,False,False,449.8666666666667,217,3.75,0.3,0,1,False,True,False
26,1,5,4746,55,19,12,9,3,2,1,51,1,1,36,5,4,3,2,14,3,0,False,True,False,False,False,False,False,False,True,237.3,36,2.75,0.6,0,0,True,False,False
36,1,1,11870,74,2,7,8,4,4,4,30,1,7,40,10,1,2,3,25,2,0,True,False,False,False,False,False,True,False,False,3956.6666666666665,280,2.5,2.3333333333333335,0,1,False,True,False
58,1,2,15171,89,16,1,9,4,1,2,41,0,1,46,7,3,1,1,47,3,0,False,False,False,False,True,False,False,False,True,892.4117647058823,46,1.5,0.058823529411764705,1,1,False,False,True
55,1,2,8007,83,6,8,0,3,5,3,61,1,9,57,12,2,4,1,3,1,1,True,False,False,False,True,False,False,False,True,1143.857142857143,513,3.0,1.1428571428571428,1,1,False,False,True
59,1,1,13444,72,11,4,6,2,4,2,58,1,6,35,2,4,1,1,19,3,0,True,False,True,False,False,False,False,False,True,1120.3333333333333,210,2.5,0.3333333333333333,0,0,False,False,True
23,0,4,3343,90,12,8,5,3,1,3,48,0,7,34,4,3,1,2,49,4,0,True,False,False,True,False,False,False,True,False,257.15384615384613,238,1.75,0.6153846153846154,0,0,False,False,False
57,0,4,18898,54,24,3,2,1,5,4,30,0,3,48,19,4,3,4,46,4,0,False,True,True,False,False,False,False,False,False,755.92,144,4.0,0.12,1,1,False,False,True
44,1,1,19412,72,13,10,3,1,2,2,49,0,7,51,16,3,4,4,29,2,0,False,True,False,False,True,False,False,False,False,1386.5714285714287,357,3.25,0.7142857142857143,1,1,False,True,False
24,0,2,14639,75,27,12,3,4,3,4,26,1,9,33,10,3,2,2,20,3,0,False,True,False,False,True,False,True,False,False,522.8214285714286,297,2.5,0.42857142857142855,0,1,False,False,False
49,1,3,13344,59,29,14,3,1,2,1,6,1,2,57,6,3,3,1,11,2,0,True,False,False,False,True,False,True,False,False,444.8,114,2.25,0.4666666666666667,1,1,False,False,True
31,1,5,17669,91,10,5,6,2,5,4,72,0,5,40,14,1,2,2,47,3,0,False,False,True,False,False,False,False,False,False,1606.2727272727273,200,2.5,0.45454545454545453,0,1,True,False,False
23,0,1,19490,62,14,3,3,4,3,3,77,0,3,50,4,4,1,1,12,3,0,False,False,False,False,False,False,False,False,False,1299.3333333333333,150,2.25,0.2,1,0,False,False,False
43,1,3,8783,25,4,12,9,3,5,4,93,1,2,42,1,1,2,3,36,3,0,False,False,False,True,False,False,False,False,True,1756.6,84,2.75,2.4,0,0,False,True,False
48,1,5,17472,70,2,11,5,1,5,4,62,0,9,32,18,2,2,2,44,1,0,True,False,False,True,False,False,True,False,False,5824.0,288,2.75,3.6666666666666665,0,1,False,False,True
28,1,3,3489,37,19,13,0,2,1,2,0,1,2,56,0,4,1,1,9,1,0,False,True,False,False,True,False,True,False,False,174.45,112,1.75,0.65,1,0,True,False,False
23,0,3,15354,91,19,14,7,2,4,2,16,0,2,53,2,4,1,2,46,4,1,False,False,False,False,False,True,True,False,False,767.7,106,2.75,0.7,1,0,False,False,False
43,0,5,14414,47,15,3,3,4,3,4,64,0,3,46,13,1,4,1,29,1,1,True,False,True,False,False,False,True,False,False,900.875,138,2.25,0.1875,1,1,False,True,False
33,1,3,11148,66,9,3,2,3,2,1,60,1,6,52,4,4,3,4,10,2,0,True,False,False,False,False,False,False,False,False,1114.8,312,3.25,0.3,1,0,True,False,False
24,1,2,12565,42,26,4,8,3,3,2,17,0,6,41,18,2,3,3,3,2,1,False,False,False,False,True,False,False,False,False,465.3703703703704,246,2.75,0.14814814814814814,0,1,False,False,False
37,1,1,5695,18,4,3,1,4,4,1,44,1,7,39,9,2,3,3,18,4,0,False,False,False,False,False,True,False,True,False,1139.0,273,3.0,0.6,0,1,False,True,False
38,1,2,3677,65,22,14,7,4,4,3,87,0,2,55,1,1,4,4,1,1,0,True,False,False,False,True,False,False,True,False,159.8695652173913,110,3.25,0.6086956521739131,1,0,False,True,False
31,1,2,18587,24,13,12,5,4,4,2,44,1,1,35,5,4,2,1,44,4,1,False,False,False,False,False,True,False,False,False,1327.642857142857,35,2.75,0.8571428571428571,0,0,True,False,False
37,0,5,8811,66,9,2,5,3,1,4,81,1,2,36,6,2,1,1,32,1,0,True,False,False,True,False,False,False,False,True,881.1,72,1.25,0.2,0,1,False,True,False
36,0,5,14553,86,12,13,9,2,5,2,19,0,9,58,13,1,4,3,14,1,0,False,False,False,False,False,True,False,False,False,1119.4615384615386,522,3.25,1.0,1,1,False,True,False
49,0,5,6401,23,14,14,5,3,2,1,57,0,2,59,3,3,4,4,36,3,0,False,True,False,True,False,False,False,False,True,426.73333333333335,118,3.25,0.9333333333333333,1,0,False,False,True
43,0,3,18198,32,26,6,1,1,2,4,91,0,7,39,19,1,2,1,4,4,1,True,False,False,True,False,False,True,False,False,674.0,273,1.5,0.2222222222222222,0,1,False,True,False
30,1,3,3554,80,24,1,6,3,2,4,49,1,1,36,0,3,3,4,42,4,0,False,True,True,False,False,False,False,True,False,142.16,36,3.0,0.04,0,0,True,False,False
54,1,1,11994,96,29,5,7,3,3,1,37,1,9,40,1,2,1,2,4,4,0,False,False,False,False,False,True,False,False,True,399.8,360,2.0,0.16666666666666666,0,0,False,False,True
42,0,3,19807,54,12,11,7,1,1,2,12,0,6,43,6,4,2,3,1,1,0,True,False,False,False,False,False,True,False,False,1523.6153846153845,258,2.5,0.8461538461538461,0,1,False,True,False
36,0,1,12468,80,25,6,9,4,1,3,39,0,9,47,12,3,4,4,35,4,0,False,False,False,False,False,False,False,False,False,479.53846153846155,423,3.0,0.23076923076923078,1,1,False,True,False
20,1,2,11607,36,22,12,6,1,2,4,49,0,9,34,19,1,2,4,15,2,0,True,False,False,False,False,True,False,True,False,504.6521739130435,306,2.25,0.5217391304347826,0,1,False,False,False
34,0,1,14184,94,13,1,6,4,2,4,64,0,6,50,19,3,1,1,35,2,0,False,False,True,False,False,False,False,False,False,1013.1428571428571,300,1.75,0.07142857142857142,1,1,True,False,False
51,1,1,16818,88,18,1,4,1,4,1,75,1,6,33,10,3,2,3,43,4,1,False,True,False,False,False,False,True,False,False,885.1578947368421,198,3.0,0.05263157894736842,0,1,False,False,True
28,1,5,17681,48,5,7,3,1,3,4,32,1,3,38,15,1,3,2,4,3,0,False,True,False,False,True,False,True,False,False,2946.8333333333335,114,2.25,1.1666666666666667,0,1,True,False,False
34,1,3,15864,62,26,14,3,4,4,4,63,1,8,46,19,3,1,2,15,2,1,False,False,False,False,False,False,False,False,False,587.5555555555555,368,2.5,0.5185185185185185,1,1,True,False,False
47,0,4,5863,30,19,11,1,1,5,3,43,1,1,43,4,1,3,3,23,1,0,False,True,True,False,False,False,True,False,False,293.15,43,3.0,0.55,0,0,False,False,True
43,0,4,5012,63,3,6,3,2,4,4,36,1,6,35,3,4,1,3,33,1,0,False,True,False,True,False,False,True,False,False,1253.0,210,3.0,1.5,0,0,False,True,False
54,0,5,13022,77,26,9,6,1,5,3,11,1,8,48,3,3,4,3,40,1,0,False,False,False,True,False,False,False,False,True,482.2962962962963,384,3.75,0.3333333333333333,1,0,False,False,True
41,0,2,7309,54,28,4,1,3,5,4,84,1,9,42,5,1,4,3,40,3,0,True,False,False,True,False,False,False,False,False,252.0344827586207,378,3.25,0.13793103448275862,0,0,False,True,False
46,0,2,10647,70,17,3,6,4,4,3,65,0,4,55,7,2,2,4,48,1,0,False,False,True,False,False,False,False,False,False,591.5,220,3.0,0.16666666666666666,1,1,False,False,True
38,1,2,16228,91,27,6,8,4,2,1,5,0,4,37,16,2,3,3,7,4,0,True,False,False,True,False,False,False,True,False,579.5714285714286,148,2.5,0.21428571428571427,0,1,False,True,False
31,0,1,15132,62,20,8,9,4,4,1,63,1,3,36,0,3,3,4,4,3,1,False,True,False,True,False,False,False,False,True,720.5714285714286,108,3.5,0.38095238095238093,0,0,True,False,False
39,1,3,6871,51,29,5,2,2,5,3,1,0,1,57,5,1,2,3,5,3,1,False,True,True,False,False,False,False,False,True,229.03333333333333,57,2.75,0.16666666666666666,1,0,False,True,False
20,1,2,16434,26,7,3,7,3,1,1,86,1,1,47,3,1,2,3,10,3,0,False,True,False,False,True,False,True,False,False,2054.25,47,1.75,0.375,1,0,False,False,False
40,1,4,9749,93,3,3,4,1,5,2,98,0,2,41,19,2,1,2,12,1,0,False,True,False,False,False,False,False,True,False,2437.25,82,2.5,0.75,0,1,False,True,False
20,0,1,19250,46,7,1,9,3,3,3,49,0,1,58,3,3,1,1,33,1,0,False,True,True,False,False,False,False,True,False,2406.25,58,2.0,0.125,1,0,False,False,False
29,0,2,4643,37,6,6,9,4,1,4,63,0,1,37,4,2,1,3,34,3,0,True,False,True,False,False,False,False,False,True,663.2857142857143,37,1.75,0.8571428571428571,0,0,True,False,False
51,0,2,12995,88,14,10,9,3,4,4,16,1,6,43,9,3,4,2,34,4,0,True,False,False,False,False,True,False,True,False,866.3333333333334,258,3.25,0.6666666666666666,0,1,False,False,True
58,0,3,3953,86,28,7,3,4,5,4,68,0,5,30,9,4,4,2,25,1,0,True,False,False,True,False,False,False,False,True,136.31034482758622,150,3.75,0.2413793103448276,0,1,False,False,True
41,0,3,7429,35,1,9,7,4,1,2,9,0,5,31,19,3,2,3,19,1,1,False,False,False,False,True,False,False,True,False,3714.5,155,2.25,4.5,0,1,False,True,False
37,0,1,8966,89,14,6,9,2,2,1,74,0,1,46,0,2,2,2,4,2,0,False,True,False,False,False,True,False,False,True,597.7333333333333,46,2.0,0.4,1,0,False,True,False
51,0,4,14629,26,21,8,0,4,4,2,39,0,3,42,15,4,1,2,24,4,0,False,True,False,False,True,False,False,False,True,664.9545454545455,126,2.75,0.36363636363636365,0,1,False,False,True
46,0,5,7534,63,27,6,6,3,5,3,30,0,7,58,13,3,4,1,32,1,0,False,True,False,True,False,False,True,False,False,269.07142857142856,406,3.25,0.21428571428571427,1,1,False,False,True
47,1,4,6538,61,22,2,8,2,3,2,66,0,6,55,9,2,4,4,32,1,1,False,False,False,True,False,False,True,False,False,284.2608695652174,330,3.25,0.08695652173913043,1,1,False,False,True
37,0,3,9018,97,11,3,6,3,2,1,86,0,6,50,3,3,4,4,40,3,0,False,False,False,True,False,False,False,True,False,751.5,300,3.25,0.25,1,0,False,True,False
58,1,3,12750,76,9,11,8,3,3,2,30,0,8,40,18,4,3,1,47,3,0,False,False,False,False,False,False,True,False,False,1275.0,320,2.75,1.1,0,1,False,False,True
48,1,5,8317,52,10,14,6,1,1,4,48,0,5,47,11,3,1,3,16,2,0,False,True,False,False,True,False,False,False,False,756.0909090909091,235,2.0,1.2727272727272727,1,1,False,False,True
37,1,4,10422,40,22,13,1,3,3,4,96,1,2,44,17,1,2,1,22,4,0,True,False,False,False,True,False,False,False,False,453.1304347826087,88,1.75,0.5652173913043478,0,1,False,True,False
27,1,4,18358,54,11,1,4,2,5,4,22,1,4,52,14,3,2,1,15,2,0,False,False,False,False,False,True,False,True,False,1529.8333333333333,208,2.75,0.08333333333333333,1,1,True,False,False
50,0,5,6539,30,24,5,3,1,5,4,23,0,3,54,18,1,3,1,20,4,0,False,False,True,False,False,False,False,False,True,261.56,162,2.5,0.2,1,1,False,False,True
53,0,3,5866,33,18,12,9,4,3,4,63,1,2,32,7,1,1,2,47,3,0,True,False,False,True,False,False,True,False,False,308.7368421052632,64,1.75,0.631578947368421,0,1,False,False,True
26,1,1,7278,64,17,11,7,1,1,4,53,0,8,49,17,3,2,3,28,3,1,False,False,False,True,False,False,False,True,False,404.3333333333333,392,2.25,0.6111111111111112,1,1,True,False,False
55,1,4,17916,70,14,6,9,1,5,3,80,0,4,52,16,4,2,2,10,4,0,True,False,False,False,False,True,False,False,False,1194.4,208,3.25,0.4,1,1,False,False,True
37,1,2,3391,43,17,6,8,1,5,2,71,1,5,46,18,3,3,2,16,4,0,False,True,False,False,True,False,False,False,True,188.38888888888889,230,3.25,0.3333333333333333,1,1,False,True,False
57,0,4,6298,52,7,13,8,1,3,1,97,0,9,40,15,2,2,4,47,4,1,True,False,False,False,False,False,True,False,False,787.25,360,2.75,1.625,0,1,False,False,True
28,1,4,16202,75,8,12,2,3,3,4,60,1,9,33,18,3,1,3,17,4,1,True,False,False,False,True,False,False,False,True,1800.2222222222222,297,2.5,1.3333333333333333,0,1,True,False,False
28,1,4,7553,50,8,2,2,1,1,1,14,1,6,40,0,4,4,3,36,4,1,False,True,False,False,False,False,False,False,True,839.2222222222222,240,3.0,0.2222222222222222,0,0,True,False,False
27,0,3,17518,99,28,1,4,3,2,2,79,1,9,59,11,2,1,2,29,2,0,False,False,False,False,False,False,True,False,False,604.0689655172414,531,1.75,0.034482758620689655,1,1,True,False,False
54,1,2,18586,24,19,7,1,3,4,4,90,0,1,46,17,3,3,3,17,3,1,False,True,False,False,True,False,True,False,False,929.3,46,3.25,0.35,1,1,False,False,True
37,0,4,15232,61,5,4,3,4,4,3,90,1,5,37,3,4,1,3,42,3,0,False,False,False,True,False,False,False,False,False,2538.6666666666665,185,3.0,0.6666666666666666,0,0,False,True,False
24,0,1,6143,58,7,9,2,3,4,2,16,0,7,36,6,2,4,2,30,2,0,False,False,False,False,False,False,False,False,False,767.875,252,3.0,1.125,0,1,False,False,False
33,1,2,18367,76,13,11,5,2,3,3,85,1,7,40,19,2,4,1,30,2,0,True,False,False,False,False,True,False,False,True,1311.9285714285713,280,2.5,0.7857142857142857,0,1,True,False,False
47,1,5,9072,21,15,8,0,4,5,2,84,0,2,39,7,1,1,3,42,1,0,False,True,False,False,False,True,False,False,True,567.0,78,2.5,0.5,0,1,False,False,True
49,1,1,8894,83,14,6,4,4,5,4,4,0,9,48,16,1,1,4,20,3,0,True,False,False,False,False,False,False,False,False,592.9333333333333,432,2.75,0.4,1,1,False,False,True
23,0,5,7688,33,25,10,3,3,2,1,37,1,1,35,11,4,2,3,40,1,0,False,True,False,True,False,False,False,False,False,295.6923076923077,35,2.75,0.38461538461538464,0,1,False,False,False
58,0,4,11964,47,21,3,0,3,5,3,28,1,9,37,12,4,4,2,28,2,0,False,True,False,False,False,False,False,False,True,543.8181818181819,333,3.75,0.13636363636363635,0,1,False,False,True
39,0,3,7577,38,15,8,3,1,3,3,69,0,1,34,5,2,1,3,42,3,0,True,False,False,False,False,True,False,True,False,473.5625,34,2.25,0.5,0,0,False,True,False
44,1,4,8790,37,29,12,6,3,1,3,10,0,3,42,13,3,1,3,10,1,0,False,False,False,False,False,True,False,True,False,293.0,126,2.0,0.4,0,1,False,True,False
47,1,4,13476,67,14,10,2,1,1,1,25,0,1,47,7,2,3,2,27,2,0,False,False,False,False,True,False,False,True,False,898.4,47,2.0,0.6666666666666666,1,1,False,False,True
31,1,5,12355,35,13,12,4,2,4,1,78,0,6,49,0,2,3,1,2,3,0,False,True,False,True,False,False,True,False,False,882.5,294,2.5,0.8571428571428571,1,0,True,False,False
21,1,4,19433,96,20,1,7,4,4,1,99,1,6,58,19,1,2,2,4,4,0,False,False,False,False,True,False,False,False,False,925.3809523809524,348,2.25,0.047619047619047616,1,1,False,False,False
33,1,1,15502,51,4,11,2,4,1,2,56,1,2,34,16,4,1,2,36,4,1,True,False,True,False,False,False,False,True,False,3100.4,68,2.0,2.2,0,1,True,False,False
41,1,3,16948,63,22,9,2,3,4,2,71,0,3,47,18,4,1,3,42,1,1,True,False,False,False,False,False,False,True,False,736.8695652173913,141,3.0,0.391304347826087,1,1,False,True,False
50,0,5,9179,39,9,10,7,4,4,2,32,1,7,41,6,4,1,4,32,2,0,True,False,False,False,True,False,False,False,False,917.9,287,3.25,1.0,0,1,False,False,True
42,0,2,4591,53,14,13,2,4,2,3,99,1,8,46,16,2,2,3,38,1,0,False,True,False,True,False,False,True,False,False,306.06666666666666,368,2.25,0.8666666666666667,1,1,False,True,False
39,0,4,7344,44,29,9,1,2,1,4,47,1,7,42,6,2,1,3,2,3,0,False,True,False,False,False,False,False,True,False,244.8,294,1.75,0.3,0,1,False,True,False
57,1,5,8956,57,17,10,1,4,2,3,87,0,8,34,6,1,3,2,14,2,0,False,False,False,False,False,False,True,False,False,497.55555555555554,272,2.0,0.5555555555555556,0,1,False,False,True
23,0,4,19851,92,1,8,7,1,4,3,71,0,4,52,0,4,4,4,45,1,1,True,False,False,False,False,False,True,False,False,9925.5,208,4.0,4.0,1,0,False,False,False
